,M,Metabolite,Carbon source,Rate [mmol/gDW/h],Std.Err [mmol/gDW/h],Metabolite value [gDW/mmol],N carbons,Mol weight [g/mol],Turnover [mmol/gDW/h],BiGG ID,MV min,MV max,Species,Dataset,Metabolite abbrv.,R2,Mass,Metabolite id,Charge,Phosphate,Intracellular concentration [M],Compound class,Ref,Comment,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Rotatable Bond Count,Topological Polar Surface Area,Charge (pubchem),xlogP,pubchem id,log10(Rate [mmol/gDW/h]),log10(Metabolite value [gDW/mmol]),Rate [mmol C/gDW/h],Rate [g/gDW/h],Metabolite value [gDW/mmol C],Metabolite value [gDW/g],log10(Rate [mmol C/gDW/h]),log10(Rate [g/gDW/h]),log10(Metabolite value [gDW/mmol C]),log10(Metabolite value [gDW/g]),log10(Turnover [mmol/gDW/h]),Species - Carbon source
239,M6,Trans-aconitate,L-malate,2.184120497899269e-05,inf,0.014039620210049,6.0,171.08442,0.0,acon_T,0.0140396202095716,0.0331890036130433,E. coli,SINTEF-23,,,171.08442,acon_T,-3.0,0.0,9.6e-05,Carboxylic acid,"Bennet et al., glycerol",,3.0,6.0,4.0,112.0,0.0,-1.0,444212.0,-4.660723405285459,-1.8526446402767913,0.00013104722987395613,3.7366898859320765e-06,0.002339936701674833,0.08206252918909274,-3.882572154901816,-5.427512943471475,-2.6307958906604347,-1.0858551020907756,-inf,E. coli - L-malate
240,M7,Trans-aconitate,L-malate,1.444920008046883e-05,1.7810197823287726e-06,0.014039620210049,6.0,171.08442,0.0,acon_T,0.0140396202095716,0.0331890036130433,E. coli,SINTEF-23,,,171.08442,acon_T,-3.0,0.0,9.6e-05,Carboxylic acid,"Bennet et al., glycerol",,3.0,6.0,4.0,112.0,0.0,-1.0,444212.0,-4.84015619513957,-1.8526446402767913,8.669520048281298e-05,2.472033015230963e-06,0.002339936701674833,0.08206252918909274,-4.062004944755926,-5.606945733325585,-2.6307958906604347,-1.0858551020907756,-inf,E. coli - L-malate
241,M9,Trans-aconitate,L-alanine,1.8933395972363713e-05,1.0193662616825763e-05,0.0518726282818904,6.0,171.08442,0.0,acon_T,0.0518726282818904,0.0518726282821013,E. coli,SINTEF-23,,,171.08442,acon_T,-3.0,0.0,9.6e-05,Carboxylic acid,"Bennet et al., glycerol",,3.0,6.0,4.0,112.0,0.0,-1.0,444212.0,-4.722771482191377,-1.2850617466197956,0.00011360037583418228,3.239209068562182e-06,0.008645438046981733,0.30319901883462214,-3.9446202318077335,-5.489561020377392,-2.0632129970034394,-0.51827220843378,-inf,E. coli - L-alanine
242,M10,Trans-aconitate,L-alanine,1.9974503654669845e-05,6.363864066980702e-06,0.0518726282818904,6.0,171.08442,0.0,acon_T,0.0518726282818904,0.0518726282821013,E. coli,SINTEF-23,,,171.08442,acon_T,-3.0,0.0,9.6e-05,Carboxylic acid,"Bennet et al., glycerol",,3.0,6.0,4.0,112.0,0.0,-1.0,444212.0,-4.699524003639313,-1.2850617466197956,0.00011984702192801907,3.4173263725470705e-06,0.008645438046981733,0.30319901883462214,-3.9213727532556693,-5.466313541825328,-2.0632129970034394,-0.51827220843378,-inf,E. coli - L-alanine
243,M11,Trans-aconitate,L-alanine,1.8823455110741705e-05,4.462361121896711e-06,0.0518726282818904,6.0,171.08442,0.0,acon_T,0.0518726282818904,0.0518726282821013,E. coli,SINTEF-23,,,171.08442,acon_T,-3.0,0.0,9.6e-05,Carboxylic acid,"Bennet et al., glycerol",,3.0,6.0,4.0,112.0,0.0,-1.0,444212.0,-4.725300657327104,-1.2850617466197956,0.00011294073066445023,3.2203999000172805e-06,0.008645438046981733,0.30319901883462214,-3.9471494069434603,-5.49209019551312,-2.0632129970034394,-0.51827220843378,-inf,E. coli - L-alanine
244,M3,Tyrosine,Galactose,8.901691877122514e-07,inf,0.169684569506523,9.0,181.18854,0.0498619028103633,tyr__L,0.1448326202190486,0.1696845695068283,E. coli,SINTEF-23,,,181.18854,tyr__L,0.0,0.0,2.89e-05,Amino acid,"Bennet et al, glucose",,3.0,4.0,3.0,83.6,0.0,-2.3,6057.0,-6.050527442448617,-0.7703576490368338,8.011522689410263e-06,1.6128845547456875e-07,0.018853841056280334,0.9365082885844933,-5.096284933009292,-6.792396716945323,-1.7246001584761586,-0.028488374540128085,-1.3022311521404546,E. coli - Galactose
245,M5,Tyrosine,L-malate,6.868467660390813e-06,inf,0.0911533465665415,9.0,181.18854,0.0759698564072237,tyr__L,0.0911533465665415,0.115437161659182,E. coli,SINTEF-23,,,181.18854,tyr__L,0.0,0.0,2.89e-05,Amino acid,"Bennet et al, glucose",,3.0,4.0,3.0,83.6,0.0,-2.3,6057.0,-5.163140142251284,-1.040227382207005,6.181620894351732e-05,1.2444876274234271e-06,0.010128149618504612,0.5030856066644254,-4.20889763281196,-5.90500941674799,-1.99446989164633,-0.2983581077102994,-1.1193586944672345,E. coli - L-malate
246,M10,Tyrosine,L-alanine,3.673954129679667e-05,2.955733975114967e-05,0.1328231699614102,9.0,181.18854,0.0414650046524407,tyr__L,0.1328231699613768,0.1328231699614102,E. coli,SINTEF-23,,,181.18854,tyr__L,0.0,0.0,2.89e-05,Amino acid,"Bennet et al, glucose",,3.0,4.0,3.0,83.6,0.0,-2.3,6057.0,-4.4348662702815345,-0.876726159089495,0.00033065587167117,6.656783847836295e-06,0.014758129995712244,0.733066064561314,-3.4806237608422097,-5.17673554477824,-1.8309686685288198,-0.1348568845927893,-1.3823182815531128,E. coli - L-alanine
247,M11,Tyrosine,L-alanine,4.3300429043947094e-05,4.0038926326270686e-05,0.1328231699614102,9.0,181.18854,0.0414650046524407,tyr__L,0.1328231699613768,0.1328231699614102,E. coli,SINTEF-23,,,181.18854,tyr__L,0.0,0.0,2.89e-05,Amino acid,"Bennet et al, glucose",,3.0,4.0,3.0,83.6,0.0,-2.3,6057.0,-4.363507800401933,-0.876726159089495,0.00038970386139552384,7.84554151984637e-06,0.014758129995712244,0.733066064561314,-3.409265290962608,-5.105377074898638,-1.8309686685288198,-0.1348568845927893,-1.3823182815531128,E. coli - L-alanine
248,,Tyrosine,Glucose,1.260044794518234e-05,8.742338236575299e-07,0.1004098553052501,9.0,181.18854,0.089890230558696,tyr__L,0.0580820701387763,0.1418180453316098,E. coli,Paczia-13,TYR,0.9629180506713648,181.18854,tyr__L,0.0,0.0,2.89e-05,Amino acid,"Bennet et al, glucose",,3.0,4.0,3.0,83.6,0.0,-2.3,6057.0,-4.8996140154647465,-0.9982236587584007,0.00011340403150664106,2.2830567665335883e-06,0.011156650589472232,0.5541733230216994,-3.9453715060254217,-5.641483289961452,-1.9524661681977256,-0.25635438426169505,-1.0462875056527539,E. coli - Glucose
249,,Tyrosine,Glucose,1.311786663091834e-05,1.995969920175425e-06,0.1383499281123523,9.0,181.18854,0.0512828150602979,tyr__L,0.1383499281123523,0.139194542371801,B. licheniformis,Paczia-13,TYR,0.8605397227751802,181.18854,tyr__L,0.0,0.0,2.89e-05,Amino acid,"Bennet et al, glucose",,3.0,4.0,3.0,83.6,0.0,-2.3,6057.0,-4.88213678887465,-0.8590210621856011,0.00011806079967826506,2.3768071027708127e-06,0.015372214234705812,0.7635688665097269,-3.9278942794353253,-5.624006063371356,-1.813263571624926,-0.11715178768889548,-1.2900281431694662,B. licheniformis - Glucose
250,,Tyrosine,Glucose,5.827427440263339e-06,2.691619965620906e-06,0.0742736310555713,9.0,181.18854,0.045227773202754,s_1051,0.0727098832983719,0.0742736361348694,S. cerevisiae,Paczia-13,TYR,0.5395597568781975,181.18854,tyr__L,0.0,0.0,2.89e-05,Amino acid,"Bennet et al, glucose",,3.0,4.0,3.0,83.6,0.0,-2.3,6057.0,-5.234523125355978,-1.1291653439738474,5.244684696237005e-05,1.0558630698572514e-06,0.008252625672841256,0.4099245518263534,-4.280280615916654,-5.976392399852684,-2.0834078534131724,-0.38729606947714174,-1.3445947942917373,S. cerevisiae - Glucose
251,M3,Glutamine,Galactose,1.6705104541203595e-05,inf,0.0796687289803144,5.0,146.1445,0.6536443874990929,gln__L,0.0679577833933908,0.0796687289806585,E. coli,SINTEF-23,,,146.1445,gln__L,0.0,0.0,0.00381,Amino acid,"Bennet et al, glucose",,3.0,4.0,4.0,106.0,0.0,-3.1,5961.0,-4.777150802185336,-1.0987121114303793,8.352552270601798e-05,2.4413591506219287e-06,0.015933745796062878,0.5451366899220593,-4.078180797849317,-5.612368326416592,-1.797682115766398,-0.2634945871991232,-0.18465846352678866,E. coli - Galactose
252,M5,Glutamine,L-malate,0.0001697850946823,inf,0.0213922445334135,5.0,146.1445,0.9958960140079768,gln__L,0.0213922445332581,0.0393166813455914,E. coli,SINTEF-23,,,146.1445,gln__L,0.0,0.0,0.00381,Amino acid,"Bennet et al, glucose",,3.0,4.0,4.0,106.0,0.0,-3.1,5961.0,-3.7701004388350756,-1.6697436456605714,0.0008489254734114999,2.481315776979739e-05,0.0042784489066827,0.14637734935911717,-3.071130434499057,-4.605317963066332,-2.3687136499965904,-0.8345261214293156,-0.0017860058535671035,E. coli - L-malate
253,M9,Glutamine,L-alanine,1.970066659188409e-05,inf,0.041064691761905,5.0,146.1445,0.5435686574532164,gln__L,0.041064691761905,0.041064691761905,E. coli,SINTEF-23,,,146.1445,gln__L,0.0,0.0,0.00381,Amino acid,"Bennet et al, glucose",,3.0,4.0,4.0,106.0,0.0,-3.1,5961.0,-4.705519078798855,-1.386531432707754,9.850333295942044e-05,2.8791440687376038e-06,0.008212938352380999,0.28098691200767045,-4.0065490744628365,-5.540736603030111,-2.085501437043773,-0.551313908476498,-0.2647455929394422,E. coli - L-alanine
254,M10,Glutamine,L-alanine,-4.894624479138556e-05,inf,0.041064691761905,5.0,146.1445,0.5435686574532164,gln__L,0.041064691761905,0.041064691761905,E. coli,SINTEF-23,,,146.1445,gln__L,0.0,0.0,0.00381,Amino acid,"Bennet et al, glucose",,3.0,4.0,4.0,106.0,0.0,-3.1,5961.0,,-1.386531432707754,-0.0002447312239569278,-7.153224471914647e-06,0.008212938352380999,0.28098691200767045,,,-2.085501437043773,-0.551313908476498,-0.2647455929394422,E. coli - L-alanine
255,M11,Glutamine,L-alanine,2.0714779543147337e-05,inf,0.041064691761905,5.0,146.1445,0.5435686574532164,gln__L,0.041064691761905,0.041064691761905,E. coli,SINTEF-23,,,146.1445,gln__L,0.0,0.0,0.00381,Amino acid,"Bennet et al, glucose",,3.0,4.0,4.0,106.0,0.0,-3.1,5961.0,-4.683719684316162,-1.386531432707754,0.00010357389771573669,3.027351098943496e-06,0.008212938352380999,0.28098691200767045,-3.984749679980143,-5.518937208547418,-2.085501437043773,-0.551313908476498,-0.2647455929394422,E. coli - L-alanine
256,,Glutamine,Glucose,0.0006738470756402,0.0001211325327039,0.0745730463973914,5.0,146.1445,0.3025199228334875,gln__L,0.0745730463973748,0.0745730463974192,C. glutamicum,Paczia-13,GLN,0.8609015215658551,146.1445,gln__L,0.0,0.0,0.00381,Amino acid,"Bennet et al, glucose",,3.0,4.0,4.0,106.0,0.0,-3.1,5961.0,-3.17143865204203,-1.1274181151022857,0.003369235378201,9.847904394589921e-05,0.01491460927947828,0.5102692636219044,-2.472468647706011,-4.006656176273286,-1.8263881194383047,-0.29220059087102984,-0.5192460190553648,C. glutamicum - Glucose
257,,Glutamine,Glucose,0.0014989719837041,0.000111273075296,0.063534422479683,5.0,146.1445,0.6530947471902389,gln__L,0.063534422479683,0.0635344509956059,B. licheniformis,Paczia-13,GLN,0.9784332674692592,146.1445,gln__L,0.0,0.0,0.00381,Amino acid,"Bennet et al, glucose",,3.0,4.0,4.0,106.0,0.0,-3.1,5961.0,-2.824206484187356,-1.1969909134090342,0.0074948599185205,0.00021906651107244383,0.012706884495936599,0.4347370067274718,-2.1252364798513375,-3.659424008418612,-1.895960917745053,-0.3617733891777782,-0.18502380923490666,B. licheniformis - Glucose
258,,Glutamine,Glucose,0.000198451913656,8.004332143754209e-05,0.017584641997026,5.0,146.1445,0.3371522328662474,s_0999,0.0171591073110211,0.0175846470843232,S. cerevisiae,Paczia-13,GLN,0.754509654177731,146.1445,gln__L,0.0,0.0,0.00381,Amino acid,"Bennet et al, glucose",,3.0,4.0,4.0,106.0,0.0,-3.1,5961.0,-3.7023447088695214,-1.7548664689904157,0.00099225956828,2.900265569529929e-05,0.0035169283994052,0.12032366594039462,-3.0033747045335026,-4.537562233100777,-2.4538364733264344,-0.9196489447591597,-0.4721739597652472,S. cerevisiae - Glucose
259,M3,Lysine,Galactose,0.0001638372137052,inf,0.123148602606804,6.0,147.1955,0.123883465926535,lys__L,0.1092509789629103,0.1231486026071926,E. coli,SINTEF-23,,,147.1955,lys__L,1.0,0.0,0.000405,Amino acid,"Bennet et al, glucose",,3.0,4.0,5.0,89.3,0.0,-3.0,5962.0,-3.7855874464632113,-0.9095705118281038,0.0009830232822312,2.4116100589943768e-05,0.020524767101134,0.8366329310801213,-3.007436196079568,-4.617692913330221,-1.6877217622117475,-0.07746504496109426,-0.9069866527525091,E. coli - Galactose
260,M5,Lysine,L-malate,5.540233989324562e-05,inf,0.0566749670409816,6.0,147.1955,0.1887494978573499,lys__L,0.056674967040815,0.0732010618144984,E. coli,SINTEF-23,,,147.1955,lys__L,1.0,0.0,0.000405,Amino acid,"Bennet et al, glucose",,3.0,4.0,5.0,89.3,0.0,-3.0,5962.0,-4.256471892649457,-1.2466087237629622,0.0003324140393594737,8.154975121756235e-06,0.0094458278401636,0.38503192720553003,-3.4783206422658135,-5.088577359516466,-2.0247599741466056,-0.4145032568959526,-0.7241141950792889,E. coli - L-malate
261,M9,Lysine,L-alanine,-0.002528044492074,inf,0.0680756240515445,6.0,147.1955,0.1030211083307599,lys__L,0.0680756240515445,0.0680756240515834,E. coli,SINTEF-23,,,147.1955,lys__L,1.0,0.0,0.000405,Amino acid,"Bennet et al, glucose",,3.0,4.0,5.0,89.3,0.0,-3.0,5962.0,,-1.1670083687775687,-0.015168266952444002,-0.0003721167730330785,0.011345937341924085,0.46248441053934736,,,-1.9451596191612124,-0.33490290191055916,-0.9870737821651667,E. coli - L-alanine
262,M10,Lysine,L-alanine,-0.0011952195787796,inf,0.0680756240515445,6.0,147.1955,0.1030211083307599,lys__L,0.0680756240515445,0.0680756240515834,E. coli,SINTEF-23,,,147.1955,lys__L,1.0,0.0,0.000405,Amino acid,"Bennet et al, glucose",,3.0,4.0,5.0,89.3,0.0,-3.0,5962.0,,-1.1670083687775687,-0.0071713174726776,-0.00017593094350825262,0.011345937341924085,0.46248441053934736,,,-1.9451596191612124,-0.33490290191055916,-0.9870737821651667,E. coli - L-alanine
263,M11,Lysine,L-alanine,0.0010635562561171,inf,0.0680756240515445,6.0,147.1955,0.1030211083307599,lys__L,0.0680756240515445,0.0680756240515834,E. coli,SINTEF-23,,,147.1955,lys__L,1.0,0.0,0.000405,Amino acid,"Bennet et al, glucose",,3.0,4.0,5.0,89.3,0.0,-3.0,5962.0,-2.973239533429265,-1.1670083687775687,0.0063813375367026,0.0001565506948972846,0.011345937341924085,0.46248441053934736,-2.1950882830456213,-3.8053450002962745,-1.9451596191612124,-0.33490290191055916,-0.9870737821651667,E. coli - L-alanine
264,,Lysine,Glucose,0.1952698280165506,0.0040706920526584,0.1113753290351099,6.0,147.1955,0.0487487604922737,lys__L,0.111375329035096,0.1113753290351404,C. glutamicum,Paczia-13,LYS,0.9973993223208298,147.1955,lys__L,1.0,0.0,0.000405,Amino acid,"Bennet et al, glucose",,3.0,4.0,5.0,89.3,0.0,-3.0,5962.0,-0.7093648562421465,-0.9532109999209812,1.1716189680993037,0.02874283996981018,0.018562554839184984,0.7566490078508507,0.06878639414149716,-1.541470323109156,-1.7313622503046249,-0.12110553305397173,-1.312036422390253,C. glutamicum - Glucose
265,,Lysine,Glucose,0.0001451680361534,8.232410483206023e-05,0.1637160936625636,6.0,147.1955,0.1269039757267258,s_1025,0.1501389188116708,0.1637160936625914,S. cerevisiae,Paczia-13,LYS,0.6085708457300341,147.1955,lys__L,1.0,0.0,0.000405,Amino acid,"Bennet et al, glucose",,3.0,4.0,5.0,89.3,0.0,-3.0,5962.0,-3.8381289983078344,-0.7859086263589972,0.0008710082169204,2.136808166561779e-05,0.027286015610427265,1.1122357250225963,-3.0599777479241905,-4.670234465174844,-1.5640598767426408,0.04619684050801234,-0.8965247718443676,S. cerevisiae - Glucose
266,M9,Alpha-aminobutyrate,L-alanine,0.1719571267155198,0.0384561695545719,,4.0,102.11,,,,,E. coli,SINTEF-23,,,103.12,,-1.0,0.0,,Other,,,1.0,3.0,1.0,66.2,-1.0,-1.9,21889526.0,-0.7645798202543794,,0.6878285068620792,0.017558542208921727,,,-0.162519828926417,-1.755511544062161,,,,E. coli - L-alanine
267,M10,Alpha-aminobutyrate,L-alanine,0.201635810213774,0.0522498200436036,,4.0,102.11,,,,,E. coli,SINTEF-23,,,103.12,,-1.0,0.0,,Other,,,1.0,3.0,1.0,66.2,-1.0,-1.9,21889526.0,-0.6954323353359645,,0.806543240855096,0.020589032580928465,,,-0.09337234400800212,-1.6863640591437459,,,,E. coli - L-alanine
268,M11,Alpha-aminobutyrate,L-alanine,0.2059267350354939,0.0380778119767708,,4.0,102.11,,,,,E. coli,SINTEF-23,,,103.12,,-1.0,0.0,,Other,,,1.0,3.0,1.0,66.2,-1.0,-1.9,21889526.0,-0.6862872661811532,,0.8237069401419757,0.021027178914474285,,,-0.0842272748531908,-1.6772189899889347,,,,E. coli - L-alanine
269,M9,Glycine,L-alanine,0.0360407872262823,inf,0.0337816464466289,2.0,75.0666,0.4994233585506159,gly,0.0337816464466289,0.0337816464467621,E. coli,SINTEF-23,,,75.0666,gly,0.0,0.0,0.000318,Amino acid,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000046,2.0,3.0,1.0,63.3,0.0,-3.2,750.0,-1.4432057314472333,-1.4713191876465805,0.0720815744525646,0.002705459358400443,0.01689082322331445,0.450022332790201,-1.142175735783252,-2.5677589856844563,-1.7723491833105616,-0.34676593340935735,-0.301531149104415,E. coli - L-alanine
270,M10,Glycine,L-alanine,0.0308147428251687,0.0135688135352958,0.0337816464466289,2.0,75.0666,0.4994233585506159,gly,0.0337816464466289,0.0337816464467621,E. coli,SINTEF-23,,,75.0666,gly,0.0,0.0,0.000318,Amino acid,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000046,2.0,3.0,1.0,63.3,0.0,-3.2,750.0,-1.5112414524692848,-1.4713191876465805,0.0616294856503374,0.0023131579737598086,0.01689082322331445,0.450022332790201,-1.2102114568053035,-2.6357947067065077,-1.7723491833105616,-0.34676593340935735,-0.301531149104415,E. coli - L-alanine
271,M11,Glycine,L-alanine,0.0227495752698566,0.0061086737450188,0.0337816464466289,2.0,75.0666,0.4994233585506159,gly,0.0337816464466289,0.0337816464467621,E. coli,SINTEF-23,,,75.0666,gly,0.0,0.0,0.000318,Amino acid,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000046,2.0,3.0,1.0,63.3,0.0,-3.2,750.0,-1.6430267071246474,-1.4713191876465805,0.0454991505397132,0.0017077332669522174,0.01689082322331445,0.450022332790201,-1.3419967114606661,-2.7675799613618706,-1.7723491833105616,-0.34676593340935735,-0.301531149104415,E. coli - L-alanine
272,,Glycine,Glucose,0.0163961470711699,0.0017478631512354,0.0997535555705808,2.0,75.0666,0.1676637996573718,gly,0.0997535555705253,0.0997535555706252,C. glutamicum,Paczia-13,GLY,0.936168298159942,75.0666,gly,0.0,0.0,0.000318,Amino acid,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000046,2.0,3.0,1.0,63.3,0.0,-3.2,750.0,-1.7852581947766708,-1.0010716155694028,0.0327922941423398,0.0012308030137326822,0.0498767777852904,1.3288673733801826,-1.4842281991126896,-2.909811449013894,-1.302101611233384,0.12348163866782026,-0.7755606959279215,C. glutamicum - Glucose
273,,Glycine,Glucose,0.0031320387861325,0.0001178256502398,0.0245573877300953,2.0,75.0666,1.0966684076876396,gly,0.024507765107895,0.0245573877300953,B. licheniformis,Paczia-13,GLY,0.9971775392540384,75.0666,gly,0.0,0.0,0.000318,Amino acid,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000046,2.0,3.0,1.0,63.3,0.0,-3.2,750.0,-2.504172868421559,-1.609817832756567,0.006264077572265,0.0002351115027430939,0.01227869386504765,0.32714133489588315,-2.203142872757578,-3.628726122658782,-1.9108478284205483,-0.48526457851934396,0.04007533269706071,B. licheniformis - Glucose
274,M9,Serine,L-alanine,0.0004755307499626,0.0001887353298397,0.0502950281977165,3.0,105.09258,0.1809354729182,ser__L,0.0502950281977165,0.0502950281977165,E. coli,SINTEF-23,,,105.09258,ser__L,0.0,0.0,6.8e-05,Amino acid,"Bennet et al, glucose",,3.0,4.0,2.0,83.6,0.0,-3.1,5951.0,-3.322821394378966,-1.2984749440298788,0.0014265922498878,4.9974753382904536e-05,0.016765009399238834,0.4785782992264202,-2.845700139659304,-4.301249340375588,-1.7755961987495414,-0.3200469980332575,-0.7424762801143849,E. coli - L-alanine
275,M10,Serine,L-alanine,0.00082638260844,inf,0.0502950281977165,3.0,105.09258,0.1809354729182,ser__L,0.0502950281977165,0.0502950281977165,E. coli,SINTEF-23,,,105.09258,ser__L,0.0,0.0,6.8e-05,Amino acid,"Bennet et al, glucose",,3.0,4.0,2.0,83.6,0.0,-3.1,5951.0,-3.0828188312972666,-1.2984749440298788,0.00247914782532,8.684668038808936e-05,0.016765009399238834,0.4785782992264202,-2.605697576577604,-4.0612467772938885,-1.7755961987495414,-0.3200469980332575,-0.7424762801143849,E. coli - L-alanine
276,M11,Serine,L-alanine,0.0010536919118722,inf,0.0502950281977165,3.0,105.09258,0.1809354729182,ser__L,0.0502950281977165,0.0502950281977165,E. coli,SINTEF-23,,,105.09258,ser__L,0.0,0.0,6.8e-05,Amino acid,"Bennet et al, glucose",,3.0,4.0,2.0,83.6,0.0,-3.1,5951.0,-2.9772863535759546,-1.2984749440298788,0.0031610757356166,0.00011073520154378213,0.016765009399238834,0.4785782992264202,-2.5001650988562925,-3.955714299572576,-1.7755961987495414,-0.3200469980332575,-0.7424762801143849,E. coli - L-alanine
277,,Serine,Glucose,1.3130006777160169e-05,2.7638342869541947e-06,0.0592967756804285,3.0,105.09258,0.3922423622809433,ser__L,0.0509157686092165,0.062247084740763,E. coli,Paczia-13,SER,0.7382941128809802,105.09258,ser__L,0.0,0.0,6.8e-05,Amino acid,"Bennet et al, glucose",,3.0,4.0,2.0,83.6,0.0,-3.1,5951.0,-4.881735049745821,-1.2269689211765225,3.9390020331480505e-05,1.3798662876292473e-06,0.019765591893476167,0.5642337040391292,-4.404613795026159,-5.860162995742442,-1.7040901758961848,-0.24854097517990092,-0.40644550421402725,E. coli - Glucose
278,,Serine,Glucose,2.265906362545018e-05,0.0,0.0382286304756451,3.0,105.09258,1.322945764493721,ser__L,0.0382286304756451,0.0390732134025573,B. licheniformis,Paczia-13,SER,1.0,105.09258,ser__L,0.0,0.0,6.8e-05,Amino acid,"Bennet et al, glucose",,3.0,4.0,2.0,83.6,0.0,-3.1,5951.0,-4.644758041105562,-1.4176112601165682,6.797719087635054e-05,2.3812994567827128e-06,0.012742876825215034,0.36376146132909765,-4.167636786385899,-5.623185987102183,-1.8947325148362308,-0.4391833141199469,0.121542040208735,B. licheniformis - Glucose
279,,Serine,Glucose,6.119895008188119e-05,2.192569809650602e-05,0.023020416621261,3.0,105.09258,0.2881461200948725,s_1039,0.0210926414752565,0.023020416621261,S. cerevisiae,Paczia-13,SER,0.6607519492629841,105.09258,ser__L,0.0,0.0,6.8e-05,Amino acid,"Bennet et al, glucose",,3.0,4.0,2.0,83.6,0.0,-3.1,5951.0,-4.213256028468111,-1.63788682081581,0.00018359685024564357,6.431555557396106e-06,0.007673472207087,0.21904892449363217,-3.7361347737484483,-5.191683974464732,-2.115008075535472,-0.6594588748191884,-0.5403872238450114,S. cerevisiae - Glucose
