Batch-Tube,Timepoint,Medium,OD,AUC OD,Hours,Strain,Parallel,Batch,#,Exp. phase time limit,Tube,Well
3-8A,5.0,M9 20 mM glucose pH 7.4,1.374,4.06414939817335,12.0,proP,A,3.0,4724,13.0,8A,
3-8A,6.0,M9 20 mM glucose pH 7.4,1.486,5.504232731506683,13.0,proP,A,3.0,4656,13.0,8A,
3-8A,7.0,M9 20 mM glucose pH 7.4,1.554,7.0214827315066835,14.0,proP,A,3.0,5208,13.0,8A,
3-8A,8.0,M9 20 mM glucose pH 7.4,1.552,8.580316064840018,15.0,proP,A,3.0,5000,13.0,8A,
3-8A,9.0,M9 20 mM glucose pH 7.4,1.522,10.11614939817335,16.0,proP,A,3.0,5711,13.0,8A,
3-8A,10.0,M9 20 mM glucose pH 7.4,1.43,16.005216064840017,20.0,proP,A,3.0,5504,13.0,8A,
3-8B,1.0,M9 20 mM glucose pH 7.4,0.035,0.1098716593730217,4.0,proP,B,3.0,4100,13.0,8B,
3-8B,2.0,M9 20 mM glucose pH 7.4,0.344,0.6353160648400169,8.0,proP,B,3.0,4008,13.0,8B,
3-8B,3.0,M9 20 mM glucose pH 7.4,0.882,1.7944827315066834,10.0,proP,B,3.0,4452,13.0,8B,
3-8B,4.0,M9 20 mM glucose pH 7.4,1.123,2.7985382870622386,11.0,proP,B,3.0,4204,13.0,8B,
3-8B,5.0,M9 20 mM glucose pH 7.4,1.33,4.02914939817335,12.0,proP,B,3.0,4924,13.0,8B,
3-8B,6.0,M9 20 mM glucose pH 7.4,1.437,5.420982731506683,13.0,proP,B,3.0,4920,13.0,8B,
3-8B,7.0,M9 20 mM glucose pH 7.4,1.529,6.8981493981733495,14.0,proP,B,3.0,5312,13.0,8B,
3-8B,8.0,M9 20 mM glucose pH 7.4,1.552,8.44439939817335,15.0,proP,B,3.0,5244,13.0,8B,
3-8B,9.0,M9 20 mM glucose pH 7.4,1.529,9.986816064840015,16.0,proP,B,3.0,5524,13.0,8B,
3-8B,10.0,M9 20 mM glucose pH 7.4,1.417,15.889482731506684,20.0,proP,B,3.0,5695,13.0,8B,
3-8C,1.0,M9 20 mM glucose pH 7.4,0.035,0.0996698043101312,4.0,proP,C,3.0,3884,13.0,8C,
3-8C,2.0,M9 20 mM glucose pH 7.4,0.345,0.6266601342769007,8.0,proP,C,3.0,3828,13.0,8C,
3-8C,3.0,M9 20 mM glucose pH 7.4,0.896,1.7976601342769003,10.0,proP,C,3.0,4388,13.0,8C,
3-8C,4.0,M9 20 mM glucose pH 7.4,1.132,2.813854578721345,11.0,proP,C,3.0,4276,13.0,8C,
3-8C,5.0,M9 20 mM glucose pH 7.4,1.333,4.049993467610234,12.0,proP,C,3.0,4736,13.0,8C,
3-8C,6.0,M9 20 mM glucose pH 7.4,1.446,5.446826800943567,13.0,proP,C,3.0,4696,13.0,8C,
3-8C,7.0,M9 20 mM glucose pH 7.4,1.519,6.9286601342769,14.0,proP,C,3.0,5156,13.0,8C,
3-8C,8.0,M9 20 mM glucose pH 7.4,1.563,8.472076800943567,15.0,proP,C,3.0,5180,13.0,8C,
3-8C,9.0,M9 20 mM glucose pH 7.4,1.542,10.032993467610233,16.0,proP,C,3.0,5707,13.0,8C,
3-8C,10.0,M9 20 mM glucose pH 7.4,1.439,16.005126800943565,20.0,proP,C,3.0,5516,13.0,8C,
3-9A,1.0,M9 20 mM glucose pH 7.4,0.034,0.1054570225414912,4.0,cycA,A,3.0,4004,14.0,9A,
3-9A,2.0,M9 20 mM glucose pH 7.4,0.237,0.5014183451279259,8.0,cycA,A,3.0,3832,14.0,9A,
3-9A,3.0,M9 20 mM glucose pH 7.4,0.615,1.3002516784612592,10.0,cycA,A,3.0,4348,14.0,9A,
3-9A,4.0,M9 20 mM glucose pH 7.4,0.837,2.024418345127926,11.0,cycA,A,3.0,4400,14.0,9A,
3-9A,5.0,M9 20 mM glucose pH 7.4,1.148,3.003918345127926,12.0,cycA,A,3.0,4932,14.0,9A,
3-9A,6.0,M9 20 mM glucose pH 7.4,1.322,4.250335011794593,13.0,cycA,A,3.0,4720,14.0,9A,
3-9A,7.0,M9 20 mM glucose pH 7.4,1.415,5.620918345127926,14.0,cycA,A,3.0,5088,14.0,9A,
3-9A,8.0,M9 20 mM glucose pH 7.4,1.508,7.082418345127926,15.0,cycA,A,3.0,5352,14.0,9A,
3-9A,9.0,M9 20 mM glucose pH 7.4,1.516,8.608585011794592,16.0,cycA,A,3.0,5647,14.0,9A,
3-9A,10.0,M9 20 mM glucose pH 7.4,1.428,14.560585011794592,20.0,cycA,A,3.0,5572,14.0,9A,
3-9B,1.0,M9 20 mM glucose pH 7.4,0.03,0.1207891999009165,4.0,cycA,B,3.0,3848,14.0,9B,
3-9B,2.0,M9 20 mM glucose pH 7.4,0.223,0.4906146797314461,8.0,cycA,B,3.0,3940,14.0,9B,
3-9B,3.0,M9 20 mM glucose pH 7.4,0.581,1.2417813463981129,10.0,cycA,B,3.0,4508,14.0,9B,
3-9B,4.0,M9 20 mM glucose pH 7.4,0.802,1.9309480130647796,11.0,cycA,B,3.0,4468,14.0,9B,
3-9B,5.0,M9 20 mM glucose pH 7.4,1.104,2.872781346398113,12.0,cycA,B,3.0,4680,14.0,9B,
3-9B,6.0,M9 20 mM glucose pH 7.4,1.275,4.07319801306478,13.0,cycA,B,3.0,4704,14.0,9B,
3-9B,7.0,M9 20 mM glucose pH 7.4,1.389,5.403781346398112,14.0,cycA,B,3.0,5268,14.0,9B,
3-9B,8.0,M9 20 mM glucose pH 7.4,1.479,6.839781346398112,15.0,cycA,B,3.0,5064,14.0,9B,
3-9B,9.0,M9 20 mM glucose pH 7.4,1.485,8.333781346398112,16.0,cycA,B,3.0,5520,14.0,9B,
3-9B,10.0,M9 20 mM glucose pH 7.4,1.385,14.139914679731444,20.0,cycA,B,3.0,5540,14.0,9B,
3-9C,1.0,M9 20 mM glucose pH 7.4,0.034,0.0970533124157102,4.0,cycA,C,3.0,3860,14.0,9C,
3-9C,2.0,M9 20 mM glucose pH 7.4,0.22,0.4758779410875219,8.0,cycA,C,3.0,3936,14.0,9C,
3-9C,3.0,M9 20 mM glucose pH 7.4,0.575,1.218211274420855,10.0,cycA,C,3.0,4376,14.0,9C,
3-9C,4.0,M9 20 mM glucose pH 7.4,0.769,1.8892946077541883,11.0,cycA,C,3.0,4248,14.0,9C,
3-9C,5.0,M9 20 mM glucose pH 7.4,1.065,2.7902112744208547,12.0,cycA,C,3.0,4900,14.0,9C,
3-9C,6.0,M9 20 mM glucose pH 7.4,1.272,3.9661279410875214,13.0,cycA,C,3.0,4956,14.0,9C,
3-9C,7.0,M9 20 mM glucose pH 7.4,1.379,5.300877941087521,14.0,cycA,C,3.0,5340,14.0,9C,
3-9C,8.0,M9 20 mM glucose pH 7.4,1.478,6.730044607754187,15.0,cycA,C,3.0,5328,14.0,9C,
3-9C,9.0,M9 20 mM glucose pH 7.4,1.49,8.22787794108752,16.0,cycA,C,3.0,5639,14.0,9C,
3-9C,10.0,M9 20 mM glucose pH 7.4,1.365,14.030144607754188,20.0,cycA,C,3.0,5611,14.0,9C,
4-0A,1.0,M9 20 mM glucose pH 7.4,0.038,0.0931356813872255,4.0,WT,A,4.0,5883,12.0,0A,
4-0A,2.0,M9 20 mM glucose pH 7.4,0.361,0.6524690147205587,8.0,WT,A,4.0,6031,12.0,0A,
4-0A,3.0,M9 20 mM glucose pH 7.4,0.903,1.8679690147205588,10.0,WT,A,4.0,6487,12.0,0A,
4-0A,4.0,M9 20 mM glucose pH 7.4,1.161,2.954969014720559,11.0,WT,A,4.0,6399,12.0,0A,
4-0A,5.0,M9 20 mM glucose pH 7.4,1.393,4.234135681387226,12.0,WT,A,4.0,6787,12.0,0A,
4-0A,6.0,M9 20 mM glucose pH 7.4,1.487,5.694969014720559,13.0,WT,A,4.0,6555,12.0,0A,
4-0A,7.0,M9 20 mM glucose pH 7.4,1.537,7.210635681387226,14.0,WT,A,4.0,7127,12.0,0A,
4-0A,8.0,M9 20 mM glucose pH 7.4,1.509,8.74296901472056,15.0,WT,A,4.0,6911,12.0,0A,
4-0A,9.0,M9 20 mM glucose pH 7.4,1.484,10.23921901472056,16.0,WT,A,4.0,7374,12.0,0A,
4-0A,10.0,M9 20 mM glucose pH 7.4,1.406,16.007552348053892,20.0,WT,A,4.0,7434,12.0,0A,
4-0B,1.0,M9 20 mM glucose pH 7.4,0.035,0.0865681028443113,4.0,WT,B,4.0,5947,12.0,0B,
4-0B,2.0,M9 20 mM glucose pH 7.4,0.341,0.6199014361776447,8.0,WT,B,4.0,5971,12.0,0B,
4-0B,3.0,M9 20 mM glucose pH 7.4,0.874,1.785234769510978,10.0,WT,B,4.0,6275,12.0,0B,
4-0B,4.0,M9 20 mM glucose pH 7.4,1.138,2.8421514361776445,11.0,WT,B,4.0,6199,12.0,0B,
4-0B,5.0,M9 20 mM glucose pH 7.4,1.385,4.105068102844311,12.0,WT,B,4.0,6619,12.0,0B,
4-0B,6.0,M9 20 mM glucose pH 7.4,1.482,5.562151436177644,13.0,WT,B,4.0,6871,12.0,0B,
4-0B,7.0,M9 20 mM glucose pH 7.4,1.55,7.080568102844311,14.0,WT,B,4.0,7111,12.0,0B,
4-0B,8.0,M9 20 mM glucose pH 7.4,1.521,8.629818102844311,15.0,WT,B,4.0,7178,12.0,0B,
4-0B,9.0,M9 20 mM glucose pH 7.4,1.489,10.135068102844311,16.0,WT,B,4.0,7506,12.0,0B,
4-0B,10.0,M9 20 mM glucose pH 7.4,1.411,15.90773476951098,20.0,WT,B,4.0,7306,12.0,0B,
4-0C,1.0,M9 20 mM glucose pH 7.4,0.036,0.0981287310379241,4.0,WT,C,4.0,5755,12.0,0C,
4-0C,2.0,M9 20 mM glucose pH 7.4,0.379,0.6707953977045908,8.0,WT,C,4.0,5919,12.0,0C,
4-0C,3.0,M9 20 mM glucose pH 7.4,0.928,1.9309620643712575,10.0,WT,C,4.0,6435,12.0,0C,
4-0C,4.0,M9 20 mM glucose pH 7.4,1.189,3.0430453977045913,11.0,WT,C,4.0,6143,12.0,0C,
4-0C,5.0,M9 20 mM glucose pH 7.4,1.397,4.340462064371258,12.0,WT,C,4.0,6699,12.0,0C,
4-0C,6.0,M9 20 mM glucose pH 7.4,1.488,5.798045397704591,13.0,WT,C,4.0,6851,12.0,0C,
4-0C,7.0,M9 20 mM glucose pH 7.4,1.558,7.322795397704591,14.0,WT,C,4.0,6955,12.0,0C,
4-0C,8.0,M9 20 mM glucose pH 7.4,1.523,8.87904539770459,15.0,WT,C,4.0,6959,12.0,0C,
4-0C,9.0,M9 20 mM glucose pH 7.4,1.492,10.386212064371255,16.0,WT,C,4.0,7550,12.0,0C,
4-0C,10.0,M9 20 mM glucose pH 7.4,1.414,16.173628731037923,20.0,WT,C,4.0,7370,12.0,0C,
4-0D,1.0,M9 20 mM glucose pH 7.4,0.038,0.0867300663173652,4.0,WT,D,4.0,5951,12.0,0D,
4-0D,2.0,M9 20 mM glucose pH 7.4,0.375,0.6527300663173652,8.0,WT,D,4.0,5787,12.0,0D,
4-0D,3.0,M9 20 mM glucose pH 7.4,1.024,1.987896732984032,10.0,WT,D,4.0,6491,12.0,0D,
4-0D,4.0,M9 20 mM glucose pH 7.4,1.248,3.2379800663173652,11.0,WT,D,4.0,6219,12.0,0D,
4-0D,5.0,M9 20 mM glucose pH 7.4,1.522,4.618813399650699,12.0,WT,D,4.0,6815,12.0,0D,
4-0D,6.0,M9 20 mM glucose pH 7.4,1.628,6.225980066317366,13.0,WT,D,4.0,6723,12.0,0D,
4-0D,7.0,M9 20 mM glucose pH 7.4,1.611,7.855730066317365,14.0,WT,D,4.0,7011,12.0,0D,
4-0D,8.0,M9 20 mM glucose pH 7.4,1.583,9.4443133996507,15.0,WT,D,4.0,6923,12.0,0D,
4-0D,9.0,M9 20 mM glucose pH 7.4,1.568,11.018730066317366,16.0,WT,D,4.0,7350,12.0,0D,
4-0D,10.0,M9 20 mM glucose pH 7.4,1.582,17.279730066317367,20.0,WT,D,4.0,7294,12.0,0D,
4-0E,1.0,M9 20 mM glucose pH 7.4,0.037,0.0875024877744511,4.0,WT,E,4.0,6047,12.0,0E,
4-0E,2.0,M9 20 mM glucose pH 7.4,0.335,0.6128358211077845,8.0,WT,E,4.0,5939,12.0,0E,
4-0E,3.0,M9 20 mM glucose pH 7.4,0.865,1.763002487774451,10.0,WT,E,4.0,6347,12.0,0E,
4-0E,4.0,M9 20 mM glucose pH 7.4,1.1,2.8103358211077847,11.0,WT,E,4.0,6439,12.0,0E,
4-0E,5.0,M9 20 mM glucose pH 7.4,1.398,4.054085821107785,12.0,WT,E,4.0,6559,12.0,0E,
4-0E,6.0,M9 20 mM glucose pH 7.4,1.54,5.5543358211077845,13.0,WT,E,4.0,6771,12.0,0E,
4-0E,7.0,M9 20 mM glucose pH 7.4,1.545,7.108252487774451,14.0,WT,E,4.0,7075,12.0,0E,
4-0E,8.0,M9 20 mM glucose pH 7.4,1.532,8.638335821107784,15.0,WT,E,4.0,6979,12.0,0E,
4-0E,9.0,M9 20 mM glucose pH 7.4,1.497,10.154669154441118,16.0,WT,E,4.0,7546,12.0,0E,
4-0E,10.0,M9 20 mM glucose pH 7.4,1.467,16.02125248777445,20.0,WT,E,4.0,7442,12.0,0E,
4-0F,1.0,M9 20 mM glucose pH 7.4,0.036,0.0917104980538922,4.0,WT,F,4.0,5975,12.0,0F,
4-0F,2.0,M9 20 mM glucose pH 7.4,0.354,0.6290438313872254,8.0,WT,F,4.0,5763,12.0,0F,
4-0F,3.0,M9 20 mM glucose pH 7.4,0.965,1.8878771647205583,10.0,WT,F,4.0,6195,12.0,0F,
4-0F,4.0,M9 20 mM glucose pH 7.4,1.186,3.0657938313872255,11.0,WT,F,4.0,6479,12.0,0F,
4-0F,5.0,M9 20 mM glucose pH 7.4,1.48,4.3927104980538925,12.0,WT,F,4.0,6607,12.0,0F,
4-0F,6.0,M9 20 mM glucose pH 7.4,1.602,5.968460498053892,13.0,WT,F,4.0,6675,12.0,0F,
4-0F,7.0,M9 20 mM glucose pH 7.4,1.598,7.578960498053892,14.0,WT,F,4.0,7158,12.0,0F,
4-0F,8.0,M9 20 mM glucose pH 7.4,1.586,9.161793831387223,15.0,WT,F,4.0,6975,12.0,0F,
4-0F,9.0,M9 20 mM glucose pH 7.4,1.564,10.73762716472056,16.0,WT,F,4.0,7518,12.0,0F,
4-0F,10.0,M9 20 mM glucose pH 7.4,1.553,16.929085498053894,20.0,WT,F,4.0,7486,12.0,0F,
4-10A,1.0,M9 20 mM glucose pH 7.4,0.035,0.0890347127744511,4.0,emrB,A,4.0,6027,13.0,10A,
4-10A,2.0,M9 20 mM glucose pH 7.4,0.313,0.5690347127744511,8.0,emrB,A,4.0,5987,13.0,10A,
4-10A,3.0,M9 20 mM glucose pH 7.4,0.841,1.6717013794411175,10.0,emrB,A,4.0,6343,13.0,10A,
4-10A,4.0,M9 20 mM glucose pH 7.4,1.088,2.696034712774451,11.0,emrB,A,4.0,6507,13.0,10A,
4-10A,5.0,M9 20 mM glucose pH 7.4,1.372,3.922951379441118,12.0,emrB,A,4.0,6747,13.0,10A,
4-10A,6.0,M9 20 mM glucose pH 7.4,1.487,5.383701379441118,13.0,emrB,A,4.0,6643,13.0,10A,
4-10A,7.0,M9 20 mM glucose pH 7.4,1.555,6.908618046107785,14.0,emrB,A,4.0,7174,13.0,10A,
4-10A,8.0,M9 20 mM glucose pH 7.4,1.528,8.46203471277445,15.0,emrB,A,4.0,7198,13.0,10A,
4-10A,9.0,M9 20 mM glucose pH 7.4,1.508,9.979451379441116,16.0,emrB,A,4.0,7614,13.0,10A,
4-10A,10.0,M9 20 mM glucose pH 7.4,1.433,15.859326379441118,20.0,emrB,A,4.0,7422,13.0,10A,
4-10B,1.0,M9 20 mM glucose pH 7.4,0.035,0.0895381290918163,4.0,emrB,B,4.0,6095,13.0,10B,
4-10B,2.0,M9 20 mM glucose pH 7.4,0.307,0.5628714624251496,8.0,emrB,B,4.0,5827,13.0,10B,
4-10B,3.0,M9 20 mM glucose pH 7.4,0.828,1.6468714624251497,10.0,emrB,B,4.0,6315,13.0,10B,
4-10B,4.0,M9 20 mM glucose pH 7.4,1.079,2.6561214624251495,11.0,emrB,B,4.0,6207,13.0,10B,
4-10B,5.0,M9 20 mM glucose pH 7.4,1.367,3.876038129091816,12.0,emrB,B,4.0,6783,13.0,10B,
4-10B,6.0,M9 20 mM glucose pH 7.4,1.483,5.332788129091815,13.0,emrB,B,4.0,6683,13.0,10B,
4-10B,7.0,M9 20 mM glucose pH 7.4,1.558,6.856704795758482,14.0,emrB,B,4.0,6947,13.0,10B,
4-10B,8.0,M9 20 mM glucose pH 7.4,1.535,8.41612146242515,15.0,emrB,B,4.0,7202,13.0,10B,
4-10B,9.0,M9 20 mM glucose pH 7.4,1.509,9.938371462425147,16.0,emrB,B,4.0,7482,13.0,10B,
4-10B,10.0,M9 20 mM glucose pH 7.4,1.449,15.830288129091816,20.0,emrB,B,4.0,7378,13.0,10B,
4-10C,1.0,M9 20 mM glucose pH 7.4,0.035,0.0929737179141716,4.0,emrB,C,4.0,5867,13.0,10C,
4-10C,2.0,M9 20 mM glucose pH 7.4,0.311,0.5636403845808383,8.0,emrB,C,4.0,5887,13.0,10C,
4-10C,3.0,M9 20 mM glucose pH 7.4,0.818,1.644973717914172,10.0,emrB,C,4.0,6287,13.0,10C,
4-10C,4.0,M9 20 mM glucose pH 7.4,1.057,2.637390384580838,11.0,emrB,C,4.0,6203,13.0,10C,
4-10C,5.0,M9 20 mM glucose pH 7.4,1.35,3.836390384580838,12.0,emrB,C,4.0,6719,13.0,10C,
4-10C,6.0,M9 20 mM glucose pH 7.4,1.464,5.277723717914172,13.0,emrB,C,4.0,6679,13.0,10C,
4-10C,7.0,M9 20 mM glucose pH 7.4,1.552,6.787890384580838,14.0,emrB,C,4.0,7087,13.0,10C,
4-10C,8.0,M9 20 mM glucose pH 7.4,1.541,8.348723717914172,15.0,emrB,C,4.0,7222,13.0,10C,
4-10C,9.0,M9 20 mM glucose pH 7.4,1.524,9.881723717914172,16.0,emrB,C,4.0,7286,13.0,10C,
4-10C,10.0,M9 20 mM glucose pH 7.4,1.429,15.801848717914174,20.0,emrB,C,4.0,7598,13.0,10C,
4-11A,1.0,M9 20 mM glucose pH 7.4,0.033,0.0792281028443113,4.0,galP,A,4.0,6123,12.0,11A,
4-11A,2.0,M9 20 mM glucose pH 7.4,0.341,0.5872281028443114,8.0,galP,A,4.0,5879,12.0,11A,
4-11A,3.0,M9 20 mM glucose pH 7.4,0.918,1.7907281028443114,10.0,galP,A,4.0,6215,12.0,11A,
4-11A,4.0,M9 20 mM glucose pH 7.4,1.162,2.9084781028443114,11.0,galP,A,4.0,6211,12.0,11A,
4-11A,5.0,M9 20 mM glucose pH 7.4,1.4,4.189978102844312,12.0,galP,A,4.0,6603,12.0,11A,
4-11A,6.0,M9 20 mM glucose pH 7.4,1.498,5.661811436177644,13.0,galP,A,4.0,6767,12.0,11A,
4-11A,7.0,M9 20 mM glucose pH 7.4,1.563,7.195061436177644,14.0,galP,A,4.0,6919,12.0,11A,
4-11A,8.0,M9 20 mM glucose pH 7.4,1.546,8.76047810284431,15.0,galP,A,4.0,7194,12.0,11A,
4-11A,9.0,M9 20 mM glucose pH 7.4,1.531,10.298811436177644,16.0,galP,A,4.0,7662,12.0,11A,
4-11A,10.0,M9 20 mM glucose pH 7.4,1.471,16.302978102844307,20.0,galP,A,4.0,7290,12.0,11A,
4-11B,1.0,M9 20 mM glucose pH 7.4,0.035,0.0929863358283433,4.0,galP,B,4.0,5955,12.0,11B,
4-11B,2.0,M9 20 mM glucose pH 7.4,0.368,0.62565300249501,8.0,galP,B,4.0,5979,12.0,11B,
4-11B,3.0,M9 20 mM glucose pH 7.4,0.943,1.88565300249501,10.0,galP,B,4.0,6247,12.0,11B,
4-11B,4.0,M9 20 mM glucose pH 7.4,1.188,3.0234030024950105,11.0,galP,B,4.0,6171,12.0,11B,
4-11B,5.0,M9 20 mM glucose pH 7.4,1.395,4.318069669161678,12.0,galP,B,4.0,6523,12.0,11B,
4-11B,6.0,M9 20 mM glucose pH 7.4,1.505,5.781069669161677,13.0,galP,B,4.0,6695,12.0,11B,
4-11B,7.0,M9 20 mM glucose pH 7.4,1.576,7.324819669161677,14.0,galP,B,4.0,7131,12.0,11B,
4-11B,8.0,M9 20 mM glucose pH 7.4,1.552,8.90140300249501,15.0,galP,B,4.0,7063,12.0,11B,
4-11B,9.0,M9 20 mM glucose pH 7.4,1.525,10.44015300249501,16.0,galP,B,4.0,7594,12.0,11B,
4-11B,10.0,M9 20 mM glucose pH 7.4,1.456,16.38077800249501,20.0,galP,B,4.0,7298,12.0,11B,
4-11C,1.0,M9 20 mM glucose pH 7.4,0.038,0.0931482993013972,4.0,galP,C,4.0,6003,12.0,11C,
4-11C,2.0,M9 20 mM glucose pH 7.4,0.351,0.6218149659680638,8.0,galP,C,4.0,5967,12.0,11C,
4-11C,3.0,M9 20 mM glucose pH 7.4,0.935,1.8521482993013971,10.0,galP,C,4.0,6471,12.0,11C,
4-11C,4.0,M9 20 mM glucose pH 7.4,1.173,2.988814965968064,11.0,galP,C,4.0,6423,12.0,11C,
4-11C,5.0,M9 20 mM glucose pH 7.4,1.385,4.269981632634731,12.0,galP,C,4.0,6547,12.0,11C,
4-11C,6.0,M9 20 mM glucose pH 7.4,1.485,5.721481632634731,13.0,galP,C,4.0,6859,12.0,11C,
4-11C,7.0,M9 20 mM glucose pH 7.4,1.56,7.246064965968064,14.0,galP,C,4.0,7186,12.0,11C,
4-11C,8.0,M9 20 mM glucose pH 7.4,1.549,8.812814965968064,15.0,galP,C,4.0,7071,12.0,11C,
4-11C,9.0,M9 20 mM glucose pH 7.4,1.53,10.35298163263473,16.0,galP,C,4.0,7430,12.0,11C,
4-11C,10.0,M9 20 mM glucose pH 7.4,1.46,16.329064965968065,20.0,galP,C,4.0,7462,12.0,11C,
4-12A,1.0,M9 20 mM glucose pH 7.4,0.032,0.0794971079840319,4.0,pheP,A,4.0,6091,12.0,12A,
4-12A,2.0,M9 20 mM glucose pH 7.4,0.309,0.5468304413173654,8.0,pheP,A,4.0,6011,12.0,12A,
4-12A,3.0,M9 20 mM glucose pH 7.4,0.854,1.655497107984032,10.0,pheP,A,4.0,6467,12.0,12A,
4-12A,4.0,M9 20 mM glucose pH 7.4,1.098,2.700080441317365,11.0,pheP,A,4.0,6303,12.0,12A,
4-12A,5.0,M9 20 mM glucose pH 7.4,1.355,3.925497107984032,12.0,pheP,A,4.0,6591,12.0,12A,
4-12A,6.0,M9 20 mM glucose pH 7.4,1.461,5.359747107984031,13.0,pheP,A,4.0,6703,12.0,12A,
4-12A,7.0,M9 20 mM glucose pH 7.4,1.537,6.861247107984031,14.0,pheP,A,4.0,7242,12.0,12A,
4-12A,8.0,M9 20 mM glucose pH 7.4,1.528,8.405413774650697,15.0,pheP,A,4.0,6927,12.0,12A,
4-12A,9.0,M9 20 mM glucose pH 7.4,1.505,9.923080441317364,16.0,pheP,A,4.0,7642,12.0,12A,
4-12A,10.0,M9 20 mM glucose pH 7.4,1.444,15.80312210798403,20.0,pheP,A,4.0,7658,12.0,12A,
4-12B,1.0,M9 20 mM glucose pH 7.4,0.033,0.0836705243013972,4.0,pheP,B,4.0,5835,12.0,12B,
4-12B,2.0,M9 20 mM glucose pH 7.4,0.361,0.6023371909680638,8.0,pheP,B,4.0,5799,12.0,12B,
4-12B,3.0,M9 20 mM glucose pH 7.4,0.916,1.8310038576347307,10.0,pheP,B,4.0,6323,12.0,12B,
4-12B,4.0,M9 20 mM glucose pH 7.4,1.159,2.934087190968064,11.0,pheP,B,4.0,6335,12.0,12B,
4-12B,5.0,M9 20 mM glucose pH 7.4,1.367,4.20000385763473,12.0,pheP,B,4.0,6799,12.0,12B,
4-12B,6.0,M9 20 mM glucose pH 7.4,1.474,5.634420524301397,13.0,pheP,B,4.0,6819,12.0,12B,
4-12B,7.0,M9 20 mM glucose pH 7.4,1.546,7.147337190968064,14.0,pheP,B,4.0,6951,12.0,12B,
4-12B,8.0,M9 20 mM glucose pH 7.4,1.526,8.695753857634731,15.0,pheP,B,4.0,7055,12.0,12B,
4-12B,9.0,M9 20 mM glucose pH 7.4,1.504,10.210920524301397,16.0,pheP,B,4.0,7538,12.0,12B,
4-12B,10.0,M9 20 mM glucose pH 7.4,1.423,16.060962190968066,20.0,pheP,B,4.0,7502,12.0,12B,
4-12C,1.0,M9 20 mM glucose pH 7.4,0.034,0.0804314929141716,4.0,pheP,C,4.0,6119,12.0,12C,
4-12C,2.0,M9 20 mM glucose pH 7.4,0.354,0.5897648262475049,8.0,pheP,C,4.0,5999,12.0,12C,
4-12C,3.0,M9 20 mM glucose pH 7.4,0.893,1.7902648262475047,10.0,pheP,C,4.0,6395,12.0,12C,
4-12C,4.0,M9 20 mM glucose pH 7.4,1.133,2.864514826247505,11.0,pheP,C,4.0,6391,12.0,12C,
4-12C,5.0,M9 20 mM glucose pH 7.4,1.357,4.110848159580838,12.0,pheP,C,4.0,6831,12.0,12C,
4-12C,6.0,M9 20 mM glucose pH 7.4,1.464,5.539514826247505,13.0,pheP,C,4.0,6551,12.0,12C,
4-12C,7.0,M9 20 mM glucose pH 7.4,1.539,7.043681492914171,14.0,pheP,C,4.0,6999,12.0,12C,
4-12C,8.0,M9 20 mM glucose pH 7.4,1.526,8.58818149291417,15.0,pheP,C,4.0,7107,12.0,12C,
4-12C,9.0,M9 20 mM glucose pH 7.4,1.505,10.104348159580836,16.0,pheP,C,4.0,7394,12.0,12C,
4-12C,10.0,M9 20 mM glucose pH 7.4,1.394,15.91630649291417,20.0,pheP,C,4.0,7494,12.0,12C,
4-13A,1.0,M9 20 mM glucose pH 7.4,0.042,0.0920596608283433,4.0,tdcC,A,4.0,5803,12.0,13A,
4-13A,2.0,M9 20 mM glucose pH 7.4,0.442,0.7613929941616766,8.0,tdcC,A,4.0,6039,12.0,13A,
4-13A,3.0,M9 20 mM glucose pH 7.4,1.149,2.286559660828343,10.0,tdcC,A,4.0,6419,12.0,13A,
4-13A,4.0,M9 20 mM glucose pH 7.4,1.327,3.678142994161677,11.0,tdcC,A,4.0,6475,12.0,13A,
4-13A,5.0,M9 20 mM glucose pH 7.4,1.438,5.06622632749501,12.0,tdcC,A,4.0,6651,12.0,13A,
4-13A,6.0,M9 20 mM glucose pH 7.4,1.506,6.539809660828343,13.0,tdcC,A,4.0,6779,12.0,13A,
4-13A,7.0,M9 20 mM glucose pH 7.4,1.572,8.07897632749501,14.0,tdcC,A,4.0,7170,12.0,13A,
4-13A,8.0,M9 20 mM glucose pH 7.4,1.54,9.651142994161676,15.0,tdcC,A,4.0,6943,12.0,13A,
4-13A,9.0,M9 20 mM glucose pH 7.4,1.512,11.176809660828342,16.0,tdcC,A,4.0,7354,12.0,13A,
4-13A,10.0,M9 20 mM glucose pH 7.4,1.59,17.27822632749501,20.0,tdcC,A,4.0,7522,12.0,13A,
4-13B,1.0,M9 20 mM glucose pH 7.4,0.043,0.0957170429141716,4.0,tdcC,B,4.0,6087,12.0,13B,
4-13B,2.0,M9 20 mM glucose pH 7.4,0.441,0.7703837095808383,8.0,tdcC,B,4.0,5903,12.0,13B,
4-13B,3.0,M9 20 mM glucose pH 7.4,1.107,2.2588837095808385,10.0,tdcC,B,4.0,6183,12.0,13B,
4-13B,4.0,M9 20 mM glucose pH 7.4,1.31,3.5918837095808382,11.0,tdcC,B,4.0,6179,12.0,13B,
4-13B,5.0,M9 20 mM glucose pH 7.4,1.422,4.965467042914172,12.0,tdcC,B,4.0,6891,12.0,13B,
